doc_id,ref,sent_index,text_for_embedding,metadata_json
special-mission-aviator-ca90ad358d,2.1,10,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5] Performs non-scheduled minor aircraft maintenance, inspections, field repair, and servicing of fuel, oil, and hydraulic fluid.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.1"", ""sent_index"": 10, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.1,11,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5,7] Operates and monitors in-flight refueling systems and operations.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.1"", ""sent_index"": 11, ""skill_digits"": [""1"", ""3"", ""5"", ""7""]}"
special-mission-aviator-ca90ad358d,2.1,12,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 1,3,5] Performs flight testing and functional check flight following aircraft maintenance of aircraft system upgrades.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.1"", ""sent_index"": 12, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.1,13,"[SPECIAL MISSION AVIATOR | Duty 2.1 | Skills: 7,9] Manages/conducts/completes aircraft checklists for takeoff/landing, ground/air refueling operations, alternate insertion/extraction, military freefall, aerial gunnery, cargo loading, and aircraft malfunctions/emergency procedures.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.1"", ""sent_index"": 13, ""skill_digits"": [""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.2,14,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 1,3,5] Operates mission planning systems and software.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 14, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.2,15,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 1,3,5,7,9] Collaborates with crewmembers to generate mission plans through analysis and determination of fuel loads and mission requirements, plotting flight routes, considering airspeed, distance, method of navigation, altitudes, weather conditions, threats, and terrain.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 15, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.2,16,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 5,7,9] Manages mission and advises crewmembers of ongoing mission status, aircraft capabilities, calculating time-on-target, changes to flight plans, and correcting deviations.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 16, ""skill_digits"": [""5"", ""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.2,17,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 3,5,7] Monitors the aircraft's altitude, airspeed, fuel consumption, weather/terrain-following radar information, and weapon/defensive systems status during all phases of flight.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 17, ""skill_digits"": [""3"", ""5"", ""7""]}"
special-mission-aviator-ca90ad358d,2.2,18,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 3,5,7] Monitors adherence to, transmits and receives air traffic clearances, arrival/departure procedures, and joint force command and control mission directives.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 18, ""skill_digits"": [""3"", ""5"", ""7""]}"
special-mission-aviator-ca90ad358d,2.2,19,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 1,3,5] Performs inspections and operational checks of aircraft defensive systems according to flight manual procedures.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 19, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.2,20,"[SPECIAL MISSION AVIATOR | Duty 2.2 | Skills: 1,3,5,7,9] Identifies and counters air defense systems such as: radar, infrared, and optically guided surface-to-air missiles, antiaircraft artillery; operates radar jamming, chaff/flares, and directs aircraft evasive maneuvers to deceive/defeat potential threats.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.2"", ""sent_index"": 20, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.3,21,"[SPECIAL MISSION AVIATOR | Duty 2.3 | Skills: 1,3,5] Inspects and operates airborne communications, various sensor systems, radar, computers, Electronic Protection, and Electronic Warfare systems.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 21, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.3,22,"[SPECIAL MISSION AVIATOR | Duty 2.3 | Skills: 3,5,7,9] Determines optimum airborne equipment settings based on computer-generated console situation and tabular displays.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 22, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.3,23,"[SPECIAL MISSION AVIATOR | Duty 2.3 | Skills: 1,3,5] Inspects and operates aircraft secure radios and sensor systems according to flight manual procedures.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 23, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.3,24,"[SPECIAL MISSION AVIATOR | Duty 2.3 | Skills: 1,3,5,7] Loads classified operating parameters/cryptologic keys, troubleshoots, and operates radar frequency countermeasure systems, infrared countermeasure systems, over the horizon threat/survivor advisory systems, missile warning systems, forward-looking infrared radar, satellite/frequency-hopping/secured communications systems and complex add-on mission systems that provide encrypted communications, full motion video and situational awareness suites.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.3"", ""sent_index"": 24, ""skill_digits"": [""1"", ""3"", ""5"", ""7""]}"
special-mission-aviator-ca90ad358d,2.4,25,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5] Performs pre-flight visual inspections and operational checks of aircraft cargo/airdrop systems in accordance with applicable flight manuals.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 25, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.4,26,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 5,7,9] Develops the cargo loading plan, considering the quantity, weight and configuration of the load, floor capacity, emergency jettison requirements, and proper location in the cargo compartment to achieve optimum center of gravity throughout the flight, reviews load plans and cargo documentation.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 26, ""skill_digits"": [""5"", ""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.4,27,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5,7,9] Determines and verifies passenger, cargo, fuel, and emergency and special equipment distribution and weight.
25 DAFECD, 30 Apr 25 Loads cargo/vehicles/personnel, ensures restraint/security is provided to prevent shifting in flight and conducts air and ground infiltration and exfiltration operations to include aerial delivery of personnel and equipment and cargo sling operations.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 27, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.4,28,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 3,5,7,9] Computes the proper positioning of the aircraft to drop cargo or personnel, considering conditions at the drop zone and parachute aerodynamics to determine release point in mission planning and in-flight.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 28, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.4,29,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5] Conducts cargo and personnel airdrops according to directives.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 29, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.4,30,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5] Attaches extraction parachutes to cargo and platforms.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 30, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.4,31,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5] Inspects cargo and platforms, extraction systems and connects static lines.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 31, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.4,32,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5] Checks tie downs, parachutes, containers, suspension systems, and extraction systems to ensure proper cargo extraction or release.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 32, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.4,33,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5,7,9] Operates aircraft airdrop systems and supervises cargo and paratroopers exiting the aircraft.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 33, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.4,34,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5] Receives and signs receipts for and stows in-flight meals.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 34, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.4,35,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5] Ensures availability of fleet service equipment and passenger comfort items.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 35, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.4,36,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5] Completes required aircraft forms documentation and border clearance requirements.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 36, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.4,37,"[SPECIAL MISSION AVIATOR | Duty 2.4 | Skills: 1,3,5] Serves as the pilot's liaison interfacing with passengers, military support agencies and foreign clearance organizations such as customs and agricultural officials.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.4"", ""sent_index"": 37, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.5,38,"[SPECIAL MISSION AVIATOR | Duty 2.5 | Skills: 1,3,5] Performs pre-flight visual inspections and operational checks of aircraft weapons systems in accordance with applicable flight manuals.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.5"", ""sent_index"": 38, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.5,39,"[SPECIAL MISSION AVIATOR | Duty 2.5 | Skills: 1,3,5] Performs in-flight maintenance of airborne weapons systems and associated equipment.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.5"", ""sent_index"": 39, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.5,40,"[SPECIAL MISSION AVIATOR | Duty 2.5 | Skills: 1,3,5] Applies decisive actions to restore malfunctioning systems to operational condition.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.5"", ""sent_index"": 40, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.5,41,"[SPECIAL MISSION AVIATOR | Duty 2.5 | Skills: 1,3,5] Loads, operates, and positions crew-served weapons and ammunition types for a variety of aircraft.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.5"", ""sent_index"": 41, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.5,42,"[SPECIAL MISSION AVIATOR | Duty 2.5 | Skills: 1,3,5] Performs hot armament procedures, loading armament and pyrotechnics.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.5"", ""sent_index"": 42, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.5,43,"[SPECIAL MISSION AVIATOR | Duty 2.5 | Skills: 1,3,5] Uses extensive knowledge of ballistic characteristics to ensure maximum economy of force and target effectiveness.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.5"", ""sent_index"": 43, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.6,44,"[SPECIAL MISSION AVIATOR | Duty 2.6 | Skills: 1,3,5] Performs pre-flight visual inspections and operational checks of alternate insertion/extraction, hoist, cargo sling and fire-fighting systems in accordance with flight manual procedures.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.6"", ""sent_index"": 44, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.6,45,"[SPECIAL MISSION AVIATOR | Duty 2.6 | Skills: 1,3,5] Acts as a day or night scanner, advising the crew of threats and obstacles during approach, landing, and hovering flight.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.6"", ""sent_index"": 45, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.6,46,"[SPECIAL MISSION AVIATOR | Duty 2.6 | Skills: 7,9] Clears path and directs the aircraft position changes to ensure safe landing/insertion/extraction over water, unprepared surfaces, confined urban areas, firefighting, aerial gunnery, and on ships underway.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.6"", ""sent_index"": 46, ""skill_digits"": [""7"", ""9""]}"
special-mission-aviator-ca90ad358d,2.6,47,"[SPECIAL MISSION AVIATOR | Duty 2.6 | Skills: 1,3,5] Conducts/operates alternate insertion/extraction equipment to include fast rope, rope ladder, rappel systems and rescue hoist.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.6"", ""sent_index"": 47, ""skill_digits"": [""1"", ""3"", ""5""]}"
special-mission-aviator-ca90ad358d,2.6,48,"[SPECIAL MISSION AVIATOR | Duty 2.6 | Skills: 1,3,5] Acts as a safetyman for personnel deployment and recovery operations with rappel, fast rope, rope ladder, boat-drop, and paradrop.","{""doc_id"": ""special-mission-aviator-ca90ad358d"", ""afsc_title"": ""SPECIAL MISSION AVIATOR"", ""afsc_codes"": [], ""ref"": ""2.6"", ""sent_index"": 48, ""skill_digits"": [""1"", ""3"", ""5""]}"
e-mc-130j-acd14fd33b,2.1,0,"[E MC-130J | Duty 2.1 | Skills: 1,3,5] 2.1 Duties include operating, maintaining, repairing, and testing airborne and RPA systems to include communications, electro-optical sensors, radar, computers, navigation, electronic warfare (EW), tactical datalinks, electromagnetic spectrum operations (EMSO) and airborne network systems.","{""doc_id"": ""e-mc-130j-acd14fd33b"", ""afsc_title"": ""E MC-130J"", ""afsc_codes"": [""1A174"", ""1A154"", ""1A134"", ""1A178*"", ""1A158*"", ""1A138*"", ""1A890""], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""1"", ""3"", ""5""]}"
e-mc-130j-acd14fd33b,2.1,1,"[E MC-130J | Duty 2.1 | Skills: 1,3,5] Collects and interprets mission data, employs sensors to actively and/or passively acquire, track, and monitor airborne, maritime, and ground objects.","{""doc_id"": ""e-mc-130j-acd14fd33b"", ""afsc_title"": ""E MC-130J"", ""afsc_codes"": [""1A174"", ""1A154"", ""1A134"", ""1A178*"", ""1A158*"", ""1A138*"", ""1A890""], ""ref"": ""2.1"", ""sent_index"": 1, ""skill_digits"": [""1"", ""3"", ""5""]}"
e-mc-130j-acd14fd33b,2.1,2,"[E MC-130J | Duty 2.1 | Skills: 1,3,5] Mission types may include air interdiction (AI), air operations in maritime surface warfare (AOMSW), close air support (CAS), personnel recovery (PR), and conducts intelligence, surveillance and reconnaissance (ISR).
2.2 Supports air and ground-based operations to validate targets and threats using various sensors, systems, and munitions to conduct multiple mission sets.","{""doc_id"": ""e-mc-130j-acd14fd33b"", ""afsc_title"": ""E MC-130J"", ""afsc_codes"": [""1A174"", ""1A154"", ""1A134"", ""1A178*"", ""1A158*"", ""1A138*"", ""1A890""], ""ref"": ""2.1"", ""sent_index"": 2, ""skill_digits"": [""1"", ""3"", ""5""]}"
e-mc-130j-acd14fd33b,2.1,3,"[E MC-130J | Duty 2.1 | Skills: 3,5,7,9] Monitors radio communications and analyzes intelligence data to direct aircraft position to assist in navigation and fire control planning.","{""doc_id"": ""e-mc-130j-acd14fd33b"", ""afsc_title"": ""E MC-130J"", ""afsc_codes"": [""1A174"", ""1A154"", ""1A134"", ""1A178*"", ""1A158*"", ""1A138*"", ""1A890""], ""ref"": ""2.1"", ""sent_index"": 3, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
e-mc-130j-acd14fd33b,2.1,4,"[E MC-130J | Duty 2.1 | Skills: 1,3,5] Interprets charts, imagery, and video data supporting relay of information to various agencies to provide real-time mission data, threat, and target updates.","{""doc_id"": ""e-mc-130j-acd14fd33b"", ""afsc_title"": ""E MC-130J"", ""afsc_codes"": [""1A174"", ""1A154"", ""1A134"", ""1A178*"", ""1A158*"", ""1A138*"", ""1A890""], ""ref"": ""2.1"", ""sent_index"": 4, ""skill_digits"": [""1"", ""3"", ""5""]}"
e-mc-130j-acd14fd33b,2.1,5,"[E MC-130J | Duty 2.1 | Skills: 1,3,5,7,9] Coordinates with airborne, ground, and maritime agencies in relaying identification data of operational targets or threats.
2.3 Plans and operates datalink operations for the area of responsibility to create a single integrated common operating picture.","{""doc_id"": ""e-mc-130j-acd14fd33b"", ""afsc_title"": ""E MC-130J"", ""afsc_codes"": [""1A174"", ""1A154"", ""1A134"", ""1A178*"", ""1A158*"", ""1A138*"", ""1A890""], ""ref"": ""2.1"", ""sent_index"": 5, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
e-mc-130j-acd14fd33b,2.1,6,"[E MC-130J | Duty 2.1 | Skills: 1,3,5] Performs surveillance, identification, tactical data link, and data management functions.","{""doc_id"": ""e-mc-130j-acd14fd33b"", ""afsc_title"": ""E MC-130J"", ""afsc_codes"": [""1A174"", ""1A154"", ""1A134"", ""1A178*"", ""1A158*"", ""1A138*"", ""1A890""], ""ref"": ""2.1"", ""sent_index"": 6, ""skill_digits"": [""1"", ""3"", ""5""]}"
